sku,store,name,brand,unit,pack_size,price,stock,description
carnes-0061,carnes,Costilla de Cerdo en Trozos para Fritanga 5kg Presentacion Mayoreo,Carnes La Paz,kg,10.0,1073.0,16,Costillitas de puerco troceadas en cubos pequenos 5kg. Costilla para salsa verde con verdolagas y adobos caseros. Formato institucional mayoreo para alto volumen.
carnes-0062,carnes,Molida de Pollo Magra de Pechuga 5kg Presentacion Mayoreo,Rancho Don Juan,kg,10.0,1184.0,23,Carne molida 100% pechuga de pollo sin grasa 5kg. Proteina ligera para hamburguesas fitness y albondigas dieteticas. Formato institucional mayoreo para alto volumen.
carnes-0063,carnes,Cabeza de Lomo de Cerdo Boneless 5kg Presentacion Mayoreo,SuKarne,kg,10.0,1036.0,30,Cabeza de lomo deshuesada marmoleada de puerco 5kg. Trozo jugoso para pulled pork estilo bbq o asados al horno. Formato institucional mayoreo para alto volumen.
carnes-0064,carnes,Milanesa de Res de Pulpa Negra 5kg Presentacion Mayoreo,Bachoco,kg,10.0,1702.0,37,Milanesas delgadas de pulpa negra sin nervio paquete 5kg. Filetes listos para empanizar tortas y tacos acorazados. Formato institucional mayoreo para alto volumen.
carnes-0065,carnes,Carne Molida de Res Especial 80-20 5kg Presentacion Compacta,Kowi,kg,2.5,412.5,44,Carne molida de res 80/20 magra con grasa ideal paquete 5kg. Carne para hamburguesas jugosas albondigas y picadillo. Presentacion chica economica ideal para consumo medido.
carnes-0066,carnes,Arrachera Marinada Suave de Res 5kg Presentacion Compacta,Pilgrims,kg,2.5,632.5,51,Arrachera de res marinada suave y tierna caja de 5 kilos. Corte marinada para parrilladas tacos de arrachera y fajitas. Presentacion chica economica ideal para consumo medido.
carnes-0067,carnes,Pechuga de Pollo sin Piel sin Hueso 10kg Presentacion Compacta,Carnes La Paz,caja,5.0,704.0,58,Pechuga de pollo limpia deshuesada y desgrasada caja 10kg. Filete de pollo para asar empanizar o deshebrar en caldo. Presentacion chica economica ideal para consumo medido.
carnes-0068,carnes,Pierna y Muslo de Pollo Mixto 10kg Presentacion Compacta,Rancho Don Juan,caja,5.0,319.0,65,Pierna y muslo de pollo fresco en corte anatomico caja 10kg. Pollo para mole guisados frito estilo kansas y consomé. Presentacion chica economica ideal para consumo medido.
carnes-0069,carnes,Alitas de Pollo Enteras para Botanera 10kg Presentacion Compacta,SuKarne,caja,5.0,506.0,72,Alitas de pollo botaneras con punta y codillo caja 10 kilos. Alitas crudas para freir banar en bufalo bbq o mango habanero. Presentacion chica economica ideal para consumo medido.
carnes-0070,carnes,Bistec de Res Suave para Taqueria 5kg Presentacion Compacta,Bachoco,kg,2.5,489.5,79,Bistec de pulpa blanca de res en milanesa o rebanado paquete 5kg. Carne de res para tacos al carbon fajitas y huaraches. Presentacion chica economica ideal para consumo medido.
carnes-0071,carnes,Costilla de Res Cargada para Caldo 5kg Presentacion Compacta,Kowi,kg,2.5,374.0,21,Costillar cargado de res cortado en trozos paquete 5kg. Hueso con carne con sabor concentrado para caldo de res y puchero. Presentacion chica economica ideal para consumo medido.
carnes-0072,carnes,Rib Eye Choice Calidad Importada 4kg Presentacion Compacta,Pilgrims,caja,2.0,1347.5,28,Corte fino ribeye importado calidad angus choice paquete 4kg. Ojo de bife marmoleado para asador y cortes premium. Presentacion chica economica ideal para consumo medido.
carnes-0073,carnes,New York Steak Corte Americano 4kg Presentacion Compacta,Carnes La Paz,caja,2.0,1210.0,35,Corte new york strip corte americano grueso 4kg. Bife de lomo sin hueso de alta terneza para parrilla y restaurante fino. Presentacion chica economica ideal para consumo medido.
carnes-0074,carnes,Tomahawk Steak con Hueso Largo 3kg Presentacion Compacta,Rancho Don Juan,caja,1.5,1039.5,42,Chuleton tomahawk de res con costilla larga limpia 3kg. Corte vistoso para compartir y presentacion estrella de parrilla. Presentacion chica economica ideal para consumo medido.
carnes-0075,carnes,Suadero de Res Fresco Limpio 5kg Presentacion Compacta,SuKarne,kg,2.5,396.0,49,Suadero de res entero para confitar en manteca paquete 5kg. Carne suave con grasa para tacos de taqueria de banqueta. Presentacion chica economica ideal para consumo medido.
carnes-0076,carnes,Carne de Pastor Marinada de Cerdo 5kg Presentacion Compacta,Bachoco,kg,2.5,352.0,56,Pulpa de cerdo rebanada marinada en adobo de achiote 5kg. Carne adobada lista para trompo al pastor gringas y tacos. Presentacion chica economica ideal para consumo medido.
carnes-0077,carnes,Chuleta de Cerdo Ahumada Rebanada 5kg Presentacion Compacta,Kowi,kg,2.5,324.5,63,Chuleta ahumada de lomo de cerdo con hueso caja 5kg. Chuletitas rosadas listas para dorar en sarten a la hawaiana. Presentacion chica economica ideal para consumo medido.
carnes-0078,carnes,Costillar de Cerdo Baby Back Ribs 5kg Presentacion Compacta,Pilgrims,caja,2.5,489.5,70,Costillitas de cerdo baby back tiernas congeladas caja 5kg. Costillar suave para banar con salsa barbacoa estilo texas. Presentacion chica economica ideal para consumo medido.
carnes-0079,carnes,Pulpa de Cerdo en Cubos para Carnitas 5kg Presentacion Compacta,Carnes La Paz,kg,2.5,297.0,77,Trozos de maciza y pierna de cerdo seleccionada 5kg. Carne limpia para preparar carnitas estilo michoacan y pozole. Presentacion chica economica ideal para consumo medido.
carnes-0080,carnes,Manteca de Cerdo Pura de Cazo 10kg Presentacion Compacta,Rancho Don Juan,caja,5.0,280.5,19,Manteca de cerdo filtrada en cubeta de 10kg. Grasa de puerco para freir carnitas dar sabor a tamales y frijoles. Presentacion chica economica ideal para consumo medido.
carnes-0081,carnes,Chicharron Prensado Botanero Guisado 5kg Presentacion Compacta,SuKarne,kg,2.5,374.0,26,Chicharron prensado guisado con chile guajillo bolsa 5kg. Relleno tipico para gorditas quesadillas y tlacoyos de mercado. Presentacion chica economica ideal para consumo medido.
carnes-0082,carnes,Carne para Hamburguesa Sirloin 150g Caja 40 Presentacion Compacta,Bachoco,caja,3.0,451.0,1,Patty de carne de sirloin 150g congelado caja 40 piezas. Hamburguesa congelada uniforme lista para plancha comercial. Presentacion chica economica ideal para consumo medido.
carnes-0083,carnes,Filete de Tilapia sin Espinas 5kg Presentacion Compacta,Kowi,caja,2.5,341.0,40,Filetes de pescado blanco tilapia congelados individualmente 5kg. Filete para empapelado ceviche y tacos de pescado. Presentacion chica economica ideal para consumo medido.
carnes-0084,carnes,Camaron Pacotilla Mediano Cocido 5kg Presentacion Compacta,Pilgrims,caja,2.5,797.5,47,Camaron cocido pacotilla pelado y desvenado caja 5kg. Mariscos para coctel de camaron campechanas y ensaladas del mar. Presentacion chica economica ideal para consumo medido.
carnes-0085,carnes,Camaron U15 para Pelar Crudo 5kg Presentacion Compacta,Carnes La Paz,caja,2.5,1155.0,54,Camaron azul gigante con cabeza talla u15 caja 5 kilos. Camaron parrillero para aguachile empanizado y al ajillo. Presentacion chica economica ideal para consumo medido.
carnes-0086,carnes,Puntas de Filete de Res para Guisado 5kg Presentacion Compacta,Rancho Don Juan,kg,2.5,539.0,61,Puntas y recortes limpios de filete de res paquete 5kg. Carne tierna para puntas a la mexicana o en salsa pasilla. Presentacion chica economica ideal para consumo medido.
carnes-0087,carnes,Tuetano de Res en Canoa Canutillo 5kg Presentacion Compacta,SuKarne,kg,2.5,269.5,68,Huesos de res cortados a la mitad estilo canoa 5kg. Tuetano para asar al carbon con sal de grano y servir en taco. Presentacion chica economica ideal para consumo medido.
carnes-0088,carnes,Chamberete de Res con Hueso Ossobuco 5kg Presentacion Compacta,Bachoco,kg,2.5,352.0,75,Chamberete con tuetano cortado en rodajas 5kg. Corte para estofado largo caldo de osobuco y guisados de olla. Presentacion chica economica ideal para consumo medido.
carnes-0089,carnes,Tiras de Pollo Fajita Tender Crispy 5kg Presentacion Compacta,Kowi,caja,2.5,379.5,17,Tiras de pechuga de pollo marinadas tipo tenders 5kg. Tenders para freir rapido en combos infantiles y wraps. Presentacion chica economica ideal para consumo medido.
carnes-0090,carnes,Menudo Pancita de Res Limpia Precocida 5kg Presentacion Compacta,Pilgrims,kg,2.5,302.5,24,Panza de res de libro y panal cocida limpia 5kg. Pancita para menudo blanco o rojo estilo norteño o michoacano. Presentacion chica economica ideal para consumo medido.
carnes-0091,carnes,Tripa de Res Precocida para Tacos 5kg Presentacion Compacta,Carnes La Paz,kg,2.5,346.5,31,Tripitas de res lavadas hervidas listas para dorar 5kg. Tripa dorada o tierna crujiente para taqueria de especialidad. Presentacion chica economica ideal para consumo medido.
carnes-0092,carnes,Lengua de Res Entera Limpia 3kg Presentacion Compacta,Rancho Don Juan,pieza,1.5,528.0,38,Lengua de res entera fresca empacada al vacio 3kg. Lengua suave para tacos en salsa verde vinagreta o a la veracruzana. Presentacion chica economica ideal para consumo medido.
carnes-0093,carnes,Costilla de Cerdo en Trozos para Fritanga 5kg Presentacion Compacta,SuKarne,kg,2.5,319.0,45,Costillitas de puerco troceadas en cubos pequenos 5kg. Costilla para salsa verde con verdolagas y adobos caseros. Presentacion chica economica ideal para consumo medido.
carnes-0094,carnes,Molida de Pollo Magra de Pechuga 5kg Presentacion Compacta,Bachoco,kg,2.5,352.0,52,Carne molida 100% pechuga de pollo sin grasa 5kg. Proteina ligera para hamburguesas fitness y albondigas dieteticas. Presentacion chica economica ideal para consumo medido.
carnes-0095,carnes,Cabeza de Lomo de Cerdo Boneless 5kg Presentacion Compacta,Kowi,kg,2.5,308.0,59,Cabeza de lomo deshuesada marmoleada de puerco 5kg. Trozo jugoso para pulled pork estilo bbq o asados al horno. Presentacion chica economica ideal para consumo medido.
carnes-0096,carnes,Milanesa de Res de Pulpa Negra 5kg Presentacion Compacta,Pilgrims,kg,2.5,506.0,66,Milanesas delgadas de pulpa negra sin nervio paquete 5kg. Filetes listos para empanizar tortas y tacos acorazados. Presentacion chica economica ideal para consumo medido.
carnes-0097,carnes,Carne Molida de Res Especial 80-20 5kg Seleccion Especial,Carnes La Paz,kg,5.0,937.5,73,Carne molida de res 80/20 magra con grasa ideal paquete 5kg. Carne para hamburguesas jugosas albondigas y picadillo. Calidad seleccionada grado restaurantero premium.
carnes-0098,carnes,Arrachera Marinada Suave de Res 5kg Seleccion Especial,Rancho Don Juan,kg,5.0,1437.5,15,Arrachera de res marinada suave y tierna caja de 5 kilos. Corte marinada para parrilladas tacos de arrachera y fajitas. Calidad seleccionada grado restaurantero premium.
carnes-0099,carnes,Pechuga de Pollo sin Piel sin Hueso 10kg Seleccion Especial,SuKarne,caja,10.0,1600.0,22,Pechuga de pollo limpia deshuesada y desgrasada caja 10kg. Filete de pollo para asar empanizar o deshebrar en caldo. Calidad seleccionada grado restaurantero premium.
carnes-0100,carnes,Pierna y Muslo de Pollo Mixto 10kg Seleccion Especial,Bachoco,caja,10.0,725.0,29,Pierna y muslo de pollo fresco en corte anatomico caja 10kg. Pollo para mole guisados frito estilo kansas y consomé. Calidad seleccionada grado restaurantero premium.
carnes-0101,carnes,Alitas de Pollo Enteras para Botanera 10kg Seleccion Especial,Kowi,caja,10.0,1150.0,36,Alitas de pollo botaneras con punta y codillo caja 10 kilos. Alitas crudas para freir banar en bufalo bbq o mango habanero. Calidad seleccionada grado restaurantero premium.
carnes-0102,carnes,Bistec de Res Suave para Taqueria 5kg Seleccion Especial,Pilgrims,kg,5.0,1112.5,43,Bistec de pulpa blanca de res en milanesa o rebanado paquete 5kg. Carne de res para tacos al carbon fajitas y huaraches. Calidad seleccionada grado restaurantero premium.
carnes-0103,carnes,Costilla de Res Cargada para Caldo 5kg Seleccion Especial,Carnes La Paz,kg,5.0,850.0,50,Costillar cargado de res cortado en trozos paquete 5kg. Hueso con carne con sabor concentrado para caldo de res y puchero. Calidad seleccionada grado restaurantero premium.
carnes-0104,carnes,Rib Eye Choice Calidad Importada 4kg Seleccion Especial,Rancho Don Juan,caja,4.0,3062.5,57,Corte fino ribeye importado calidad angus choice paquete 4kg. Ojo de bife marmoleado para asador y cortes premium. Calidad seleccionada grado restaurantero premium.
carnes-0105,carnes,New York Steak Corte Americano 4kg Seleccion Especial,SuKarne,caja,4.0,2750.0,64,Corte new york strip corte americano grueso 4kg. Bife de lomo sin hueso de alta terneza para parrilla y restaurante fino. Calidad seleccionada grado restaurantero premium.
carnes-0106,carnes,Tomahawk Steak con Hueso Largo 3kg Seleccion Especial,Bachoco,caja,3.0,2362.5,71,Chuleton tomahawk de res con costilla larga limpia 3kg. Corte vistoso para compartir y presentacion estrella de parrilla. Calidad seleccionada grado restaurantero premium.
carnes-0107,carnes,Suadero de Res Fresco Limpio 5kg Seleccion Especial,Kowi,kg,5.0,900.0,78,Suadero de res entero para confitar en manteca paquete 5kg. Carne suave con grasa para tacos de taqueria de banqueta. Calidad seleccionada grado restaurantero premium.
carnes-0108,carnes,Carne de Pastor Marinada de Cerdo 5kg Seleccion Especial,Pilgrims,kg,5.0,800.0,20,Pulpa de cerdo rebanada marinada en adobo de achiote 5kg. Carne adobada lista para trompo al pastor gringas y tacos. Calidad seleccionada grado restaurantero premium.
carnes-0109,carnes,Chuleta de Cerdo Ahumada Rebanada 5kg Seleccion Especial,Carnes La Paz,kg,5.0,737.5,1,Chuleta ahumada de lomo de cerdo con hueso caja 5kg. Chuletitas rosadas listas para dorar en sarten a la hawaiana. Calidad seleccionada grado restaurantero premium.
carnes-0110,carnes,Costillar de Cerdo Baby Back Ribs 5kg Seleccion Especial,Rancho Don Juan,caja,5.0,1112.5,34,Costillitas de cerdo baby back tiernas congeladas caja 5kg. Costillar suave para banar con salsa barbacoa estilo texas. Calidad seleccionada grado restaurantero premium.
carnes-0111,carnes,Pulpa de Cerdo en Cubos para Carnitas 5kg Seleccion Especial,SuKarne,kg,5.0,675.0,41,Trozos de maciza y pierna de cerdo seleccionada 5kg. Carne limpia para preparar carnitas estilo michoacan y pozole. Calidad seleccionada grado restaurantero premium.
carnes-0112,carnes,Manteca de Cerdo Pura de Cazo 10kg Seleccion Especial,Bachoco,caja,10.0,637.5,48,Manteca de cerdo filtrada en cubeta de 10kg. Grasa de puerco para freir carnitas dar sabor a tamales y frijoles. Calidad seleccionada grado restaurantero premium.
carnes-0113,carnes,Chicharron Prensado Botanero Guisado 5kg Seleccion Especial,Kowi,kg,5.0,850.0,55,Chicharron prensado guisado con chile guajillo bolsa 5kg. Relleno tipico para gorditas quesadillas y tlacoyos de mercado. Calidad seleccionada grado restaurantero premium.
carnes-0114,carnes,Carne para Hamburguesa Sirloin 150g Caja 40 Seleccion Especial,Pilgrims,caja,6.0,1025.0,62,Patty de carne de sirloin 150g congelado caja 40 piezas. Hamburguesa congelada uniforme lista para plancha comercial. Calidad seleccionada grado restaurantero premium.
carnes-0115,carnes,Filete de Tilapia sin Espinas 5kg Seleccion Especial,Carnes La Paz,caja,5.0,775.0,69,Filetes de pescado blanco tilapia congelados individualmente 5kg. Filete para empapelado ceviche y tacos de pescado. Calidad seleccionada grado restaurantero premium.
carnes-0116,carnes,Camaron Pacotilla Mediano Cocido 5kg Seleccion Especial,Rancho Don Juan,caja,5.0,1812.5,76,Camaron cocido pacotilla pelado y desvenado caja 5kg. Mariscos para coctel de camaron campechanas y ensaladas del mar. Calidad seleccionada grado restaurantero premium.
carnes-0117,carnes,Camaron U15 para Pelar Crudo 5kg Seleccion Especial,SuKarne,caja,5.0,2625.0,18,Camaron azul gigante con cabeza talla u15 caja 5 kilos. Camaron parrillero para aguachile empanizado y al ajillo. Calidad seleccionada grado restaurantero premium.
carnes-0118,carnes,Puntas de Filete de Res para Guisado 5kg Seleccion Especial,Bachoco,kg,5.0,1225.0,25,Puntas y recortes limpios de filete de res paquete 5kg. Carne tierna para puntas a la mexicana o en salsa pasilla. Calidad seleccionada grado restaurantero premium.
carnes-0119,carnes,Tuetano de Res en Canoa Canutillo 5kg Seleccion Especial,Kowi,kg,5.0,612.5,32,Huesos de res cortados a la mitad estilo canoa 5kg. Tuetano para asar al carbon con sal de grano y servir en taco. Calidad seleccionada grado restaurantero premium.
carnes-0120,carnes,Chamberete de Res con Hueso Ossobuco 5kg Seleccion Especial,Pilgrims,kg,5.0,800.0,39,Chamberete con tuetano cortado en rodajas 5kg. Corte para estofado largo caldo de osobuco y guisados de olla. Calidad seleccionada grado restaurantero premium.
carnes-0121,carnes,Tiras de Pollo Fajita Tender Crispy 5kg Seleccion Especial,Carnes La Paz,caja,5.0,862.5,46,Tiras de pechuga de pollo marinadas tipo tenders 5kg. Tenders para freir rapido en combos infantiles y wraps. Calidad seleccionada grado restaurantero premium.
carnes-0122,carnes,Menudo Pancita de Res Limpia Precocida 5kg Seleccion Especial,Rancho Don Juan,kg,5.0,687.5,53,Panza de res de libro y panal cocida limpia 5kg. Pancita para menudo blanco o rojo estilo norteño o michoacano. Calidad seleccionada grado restaurantero premium.
